ensembl	log2FC
ENSG00000163050.18	-1.83354879319588
ENSG00000143776.20	-0.899394635047076
ENSG00000236636.2	-2.55889787934924
ENSG00000181450.18	-0.995442041833153
ENSG00000143740.15	-0.930319116884788
ENSG00000081692.13	-2.04605596746853
ENSG00000162910.19	-0.679796287905818
ENSG00000203684.6	-2.6437633648604
ENSG00000287315.1	-1.28380422603054
ENSG00000154370.16	-1.3021059252959
ENSG00000231563.4	-1.13235383762187
ENSG00000177788.7	-1.54012932722335
ENSG00000199672.1	-5.14284428894553
ENSG00000135801.11	-2.34336086788328
ENSG00000135763.10	-2.66964884811462
ENSG00000308051.1	-3.80783205933858
ENSG00000308068.1	-4.54647268792138
ENSG00000135775.14	-1.82252816589676
ENSG00000223393.3	-2.21984066705861
ENSG00000182118.8	-1.57543196110631
ENSG00000143633.13	-2.31088186991986
ENSG00000116906.13	-0.748359552740965
ENSG00000010072.16	-1.01828729708525
ENSG00000135766.9	-0.614616299838327
ENSG00000233461.6	-0.810097020485322
ENSG00000116991.12	-1.28871175520601
ENSG00000135778.12	-0.85760636749366
ENSG00000135749.20	-0.785609762569842
ENSG00000300424.1	-1.78292084657214
ENSG00000231940.1	-1.21548928179437
ENSG00000143674.11	-1.65853653230646
ENSG00000135750.15	-1.37735836063889
ENSG00000265744.1	-6.11524126617866
ENSG00000059588.10	-1.86507982750691
ENSG00000309433.1	-5.05460144749596
ENSG00000168264.12	-2.2284071869663
ENSG00000303740.1	-2.75522514303656
ENSG00000303708.1	-2.16417290928819
ENSG00000227630.5	-2.19514944471449
ENSG00000300489.1	-5.72296113676516
ENSG00000310509.1	-5.11109097509111
ENSG00000308710.1	-6.69424186869437
ENSG00000054267.22	-0.690862715766099
ENSG00000289114.2	-1.67765671881921
ENSG00000143669.16	-0.614011964768866
ENSG00000302457.1	-1.74269744033607
ENSG00000229291.3	-4.36442545492023
ENSG00000119285.11	-0.863766920201888
ENSG00000226498.2	-3.11610408783615
ENSG00000133019.12	-1.86103801353197
ENSG00000203668.3	-0.995227932011093
ENSG00000287513.2	-1.91810918751415
ENSG00000174371.17	-1.48552697433412
ENSG00000294475.1	-5.37406426768096
ENSG00000143702.17	-0.762627608443204
ENSG00000179456.12	-1.16473182081521
ENSG00000035687.10	-1.03406332097002
ENSG00000203667.10	-1.13772191941381
ENSG00000162849.16	-2.60622070415821
ENSG00000162851.8	-1.86048088158581
ENSG00000162852.14	-1.05401230799268
ENSG00000260855.1	-0.714176185512484
ENSG00000153207.16	-0.853288383794692
ENSG00000196418.13	-1.08058343773505
ENSG00000290683.2	-0.850918723407406
ENSG00000232347.2	-1.89895772832418
ENSG00000162714.13	-1.06715363790393
ENSG00000289234.3	-1.6306188394026
ENSG00000309922.1	-1.75987014340216
ENSG00000171161.13	-1.65609124856948
ENSG00000171163.16	-2.67356562431836
ENSG00000185220.12	-2.57938186514131
ENSG00000184731.6	-1.96397646005453
ENSG00000151353.16	-0.822595954193309
ENSG00000203635.2	-1.07667004806376
ENSG00000130508.11	-2.01021824308208
ENSG00000303747.1	-1.40880950301282
ENSG00000171853.16	-1.17121437708278
ENSG00000234171.6	-0.925538120240363
ENSG00000236790.8	-0.746217310136194
