ensembl_id	ensembl	log2FC	hgnc_symbol
ENSG00000288961	ENSG00000288961.3	-2.4650957097572	ENSG00000288961
ENSG00000289014	ENSG00000289014.2	-1.11711385944038	ENSG00000289014
ENSG00000289023	ENSG00000289023.1	-3.20274291046927	ENSG00000289023
ENSG00000289027	ENSG00000289027.1	-2.3060368942971	ENSG00000289027
ENSG00000289029	ENSG00000289029.2	-4.9111038829949	ENSG00000289029
ENSG00000289030	ENSG00000289030.2	-1.52793259345701	ENSG00000289030
ENSG00000289039	ENSG00000289039.2	-2.47018792090333	ENSG00000289039
ENSG00000289043	ENSG00000289043.2	-1.07718792004729	ENSG00000289043
ENSG00000289044	ENSG00000289044.3	-2.18113017184069	ENSG00000289044
ENSG00000289047	ENSG00000289047.3	-3.31826910719379	ENSG00000289047
ENSG00000289056	ENSG00000289056.3	-2.59961406328994	ENSG00000289056
ENSG00000289067	ENSG00000289067.2	-1.91002288067758	ENSG00000289067
ENSG00000289073	ENSG00000289073.2	-3.12798802899577	ENSG00000289073
ENSG00000289076	ENSG00000289076.3	-2.41628714566797	ENSG00000289076
ENSG00000289077	ENSG00000289077.2	-2.67239971684891	ENSG00000289077
ENSG00000289086	ENSG00000289086.3	-2.00358571192219	ENSG00000289086
ENSG00000289103	ENSG00000289103.3	-2.68940407608664	ENSG00000289103
ENSG00000289114	ENSG00000289114.2	-1.67765671881921	ENSG00000289114
ENSG00000289121	ENSG00000289121.2	-1.36715959490619	ENSG00000289121
ENSG00000289123	ENSG00000289123.3	-2.60301617008315	ENSG00000289123
ENSG00000289126	ENSG00000289126.3	-1.57893391912386	ENSG00000289126
ENSG00000289128	ENSG00000289128.2	-2.53957018258065	ENSG00000289128
ENSG00000289132	ENSG00000289132.2	-1.10034359484632	ENSG00000289132
ENSG00000289145	ENSG00000289145.1	-1.07606802796459	ENSG00000289145
ENSG00000289149	ENSG00000289149.2	-1.60896329656629	ENSG00000289149
ENSG00000289164	ENSG00000289164.1	-1.59206712385807	ENSG00000289164
ENSG00000289171	ENSG00000289171.1	-1.43472147364809	ENSG00000289171
ENSG00000289182	ENSG00000289182.2	-2.11875152676129	ENSG00000289182
ENSG00000289188	ENSG00000289188.1	-1.67700997243704	ENSG00000289188
ENSG00000289190	ENSG00000289190.3	-5.42943077314089	ENSG00000289190
ENSG00000289208	ENSG00000289208.1	-2.98971136925483	ENSG00000289208
ENSG00000289212	ENSG00000289212.2	-2.17956862504749	ENSG00000289212
ENSG00000289234	ENSG00000289234.3	-1.6306188394026	ZNF496-DT
ENSG00000289241	ENSG00000289241.2	-5.9650216607583	ENSG00000289241
ENSG00000289257	ENSG00000289257.3	-3.11152403596333	ENSG00000289257
ENSG00000289261	ENSG00000289261.2	-1.91154579435151	ENSG00000289261
ENSG00000289269	ENSG00000289269.1	-2.20714533130269	ENSG00000289269
ENSG00000289276	ENSG00000289276.1	-3.31225915215628	ENSG00000289276
ENSG00000289283	ENSG00000289283.1	-2.09844512149673	ENSG00000289283
ENSG00000289306	ENSG00000289306.1	-1.81618329467112	ENSG00000289306
ENSG00000289334	ENSG00000289334.1	-1.95872515798601	ENSG00000289334
ENSG00000289354	ENSG00000289354.2	-3.91952040110415	ENSG00000289354
ENSG00000289374	ENSG00000289374.2	-2.98932742455481	ENSG00000289374
ENSG00000289378	ENSG00000289378.2	-1.15681602597442	ENSG00000289378
ENSG00000289380	ENSG00000289380.1	-1.40058493164946	ENSG00000289380
ENSG00000289384	ENSG00000289384.3	-1.96859240497218	ENSG00000289384
ENSG00000289388	ENSG00000289388.1	-2.38922803681285	ENSG00000289388
ENSG00000289394	ENSG00000289394.2	-4.13762873286727	ENSG00000289394
ENSG00000289396	ENSG00000289396.1	-3.14451928933066	ENSG00000289396
ENSG00000289405	ENSG00000289405.3	-2.45648844971158	ENSG00000289405
ENSG00000289419	ENSG00000289419.1	-5.64662506339945	ENSG00000289419
ENSG00000289437	ENSG00000289437.1	-2.46132144326286	ENSG00000289437
ENSG00000289444	ENSG00000289444.2	-1.66424941993037	ENSG00000289444
ENSG00000289445	ENSG00000289445.3	-4.66183517248384	ENSG00000289445
ENSG00000289452	ENSG00000289452.2	-2.17124017314108	ENSG00000289452
ENSG00000289463	ENSG00000289463.1	-2.06144069578998	ENSG00000289463
ENSG00000289476	ENSG00000289476.1	-1.58502918803816	ENSG00000289476
ENSG00000289488	ENSG00000289488.1	-2.24175095774927	ENSG00000289488
ENSG00000289494	ENSG00000289494.3	-1.79252317414105	ENSG00000289494
ENSG00000289504	ENSG00000289504.1	-1.02816356177003	ENSG00000289504
ENSG00000289518	ENSG00000289518.2	-2.21008851990902	ENSG00000289518
ENSG00000289528	ENSG00000289528.1	-2.73600797356182	ENSG00000289528
ENSG00000289532	ENSG00000289532.2	-1.21843277054775	ENSG00000289532
ENSG00000289534	ENSG00000289534.1	-3.48014478506129	ENSG00000289534
ENSG00000289546	ENSG00000289546.2	-2.8143919475245	ENSG00000289546
ENSG00000289551	ENSG00000289551.3	-1.43942711914096	ENSG00000289551
ENSG00000289552	ENSG00000289552.3	-1.13533410303267	ENSG00000289552
ENSG00000289553	ENSG00000289553.2	-5.52621616348132	ENSG00000289553
ENSG00000289558	ENSG00000289558.2	-2.69060448199518	ENSG00000289558
ENSG00000289574	ENSG00000289574.1	-1.3070637843259	ENSG00000289574
ENSG00000289579	ENSG00000289579.1	-4.29254199491482	ENSG00000289579
ENSG00000289581	ENSG00000289581.1	-4.42069746043355	ENSG00000289581
ENSG00000289583	ENSG00000289583.2	-1.15973522415078	ENSG00000289583
ENSG00000289627	ENSG00000289627.1	-2.87812814891723	ENSG00000289627
ENSG00000289641	ENSG00000289641.2	-2.87868133072252	ENSG00000289641
ENSG00000289687	ENSG00000289687.1	-3.13005567881136	ENSG00000289687
ENSG00000289703	ENSG00000289703.1	-5.83836381861635	ENSG00000289703
ENSG00000289755	ENSG00000289755.2	-2.5582627393723	ENSG00000289755
ENSG00000289827	ENSG00000289827.2	-1.46281801345618	ENSG00000289827
ENSG00000289839	ENSG00000289839.2	-2.59202419786152	ENSG00000289839
ENSG00000289848	ENSG00000289848.2	-3.31901943558933	ENSG00000289848
ENSG00000289852	ENSG00000289852.2	-2.76108021274573	ENSG00000289852
ENSG00000289855	ENSG00000289855.2	-1.51314724832417	ENSG00000289855
ENSG00000289863	ENSG00000289863.2	-4.2214152637286	ENSG00000289863
ENSG00000289874	ENSG00000289874.2	-6.03149793426474	ENSG00000289874
ENSG00000289895	ENSG00000289895.2	-2.59767726494614	ENSG00000289895
ENSG00000289903	ENSG00000289903.2	-2.36476880555556	ENSG00000289903
ENSG00000289914	ENSG00000289914.2	-4.33487019244694	ENSG00000289914
ENSG00000289935	ENSG00000289935.2	-1.22959269507906	ENSG00000289935
ENSG00000289960	ENSG00000289960.2	-1.52591041653284	ENSG00000289960
ENSG00000289971	ENSG00000289971.2	-1.76703913795162	ENSG00000289971
ENSG00000289999	ENSG00000289999.2	-4.19992871169049	ENSG00000289999
ENSG00000290002	ENSG00000290002.1	-1.31903335938906	ENSG00000290002
ENSG00000290008	ENSG00000290008.2	-3.50319020250728	ENSG00000290008
ENSG00000290012	ENSG00000290012.1	-3.42318023849172	ENSG00000290012
ENSG00000290015	ENSG00000290015.2	-2.19516669264643	ENSG00000290015
ENSG00000290033	ENSG00000290033.1	-1.99389961832846	ENSG00000290033
ENSG00000290039	ENSG00000290039.2	-7.77706853468339	ENSG00000290039
ENSG00000290076	ENSG00000290076.1	-4.08265333704937	ENSG00000290076
ENSG00000290082	ENSG00000290082.2	-1.96200756988107	ENSG00000290082
ENSG00000290086	ENSG00000290086.2	-2.23191840580103	ENSG00000290086
ENSG00000290093	ENSG00000290093.1	-2.17043557447673	ENSG00000290093
ENSG00000290122	ENSG00000290122.2	-1.27485099632645	ENSG00000290122
ENSG00000290374	ENSG00000290374.2	-1.01605454584107	ENSG00000290374
ENSG00000290425	ENSG00000290425.2	-2.18530620000492	ENSG00000290425
ENSG00000290439	ENSG00000290439.2	-2.11146426850232	HSD17B7P2
ENSG00000290453	ENSG00000290453.1	-2.20859367817612	ENSG00000290453
ENSG00000290474	ENSG00000290474.2	-1.09955239971354	ENSG00000290474
ENSG00000290531	ENSG00000290531.1	-1.64036217334977	TSPAN11-AS1
ENSG00000290548	ENSG00000290548.2	-3.14964573616376	ENSG00000290548
ENSG00000290563	ENSG00000290563.2	-5.22070785077543	ENSG00000290563
ENSG00000290600	ENSG00000290600.1	-1.25593400887464	ENSG00000290600
ENSG00000290613	ENSG00000290613.2	-4.04834708170481	LPAL2
ENSG00000290689	ENSG00000290689.2	-1.83066350990831	ENSG00000290689
ENSG00000290717	ENSG00000290717.2	-2.38011334463977	ZNF658B
ENSG00000290737	ENSG00000290737.1	-1.89317597589402	ENSG00000290737
ENSG00000290746	ENSG00000290746.2	-1.10149768270722	ENSG00000290746
ENSG00000290763	ENSG00000290763.2	-1.5166550934089	ENSG00000290763
ENSG00000290770	ENSG00000290770.2	-1.04375929936517	MFSD14CP
ENSG00000290796	ENSG00000290796.1	-2.21143093209764	ENSG00000290796
ENSG00000290823	ENSG00000290823.2	-3.11159468784776	ENSG00000290823
ENSG00000290830	ENSG00000290830.1	-1.98475246969503	ENSG00000290830
ENSG00000290831	ENSG00000290831.2	-1.79268689999437	NSUN5P2
ENSG00000290833	ENSG00000290833.1	-2.28442351798297	ENSG00000290833
ENSG00000290846	ENSG00000290846.2	-2.43369381726444	ENSG00000290846
ENSG00000290848	ENSG00000290848.2	-2.51006317938797	ENSG00000290848
ENSG00000290860	ENSG00000290860.2	-2.29955383794008	ENSG00000290860
ENSG00000290865	ENSG00000290865.1	-2.33174366371501	RRN3P3
ENSG00000290867	ENSG00000290867.2	-1.49102109414049	ENSG00000290867
ENSG00000290871	ENSG00000290871.2	-4.67907519780493	ENSG00000290871
ENSG00000290876	ENSG00000290876.2	-2.40866992055611	ENSG00000290876
ENSG00000290912	ENSG00000290912.2	-1.84576990492246	ENSG00000290912
ENSG00000290921	ENSG00000290921.2	-1.07072545822688	ENSG00000290921
ENSG00000290923	ENSG00000290923.2	-1.03271696236154	PGM5P2
ENSG00000290924	ENSG00000290924.2	-1.32388830128313	ENSG00000290924
ENSG00000290927	ENSG00000290927.2	-2.81951250413677	ENSG00000290927
ENSG00000290940	ENSG00000290940.2	-2.04432990639289	ENSG00000290940
ENSG00000290948	ENSG00000290948.2	-1.47169440707374	ENSG00000290948
ENSG00000290957	ENSG00000290957.2	-1.73059061258458	ENSG00000290957
ENSG00000290967	ENSG00000290967.2	-1.65645821294599	ENSG00000290967
ENSG00000290980	ENSG00000290980.2	-2.53480420892327	ENSG00000290980
ENSG00000290993	ENSG00000290993.2	-1.22839343392072	ENSG00000290993
ENSG00000290994	ENSG00000290994.2	-1.85805846283949	ENSG00000290994
ENSG00000290999	ENSG00000290999.2	-3.50559334445305	ENSG00000290999
ENSG00000291010	ENSG00000291010.2	-1.70437040688941	ENSG00000291010
ENSG00000291033	ENSG00000291033.2	-2.61570004709743	ENSG00000291033
ENSG00000291035	ENSG00000291035.2	-1.90931558052746	RRP7BP
ENSG00000291047	ENSG00000291047.2	-2.93959864178258	ENSG00000291047
ENSG00000291049	ENSG00000291049.2	-3.28928944867341	ENSG00000291049
ENSG00000291050	ENSG00000291050.2	-2.59395417518964	TEKT4P2
ENSG00000291060	ENSG00000291060.2	-1.39969819045453	ENSG00000291060
ENSG00000291061	ENSG00000291061.2	-2.47109600998863	ENSG00000291061
ENSG00000291066	ENSG00000291066.2	-2.56710075026985	ENSG00000291066
ENSG00000291069	ENSG00000291069.2	-2.2277139866364	ENSG00000291069
ENSG00000291071	ENSG00000291071.2	-1.66574275089938	FAM86JP
ENSG00000291072	ENSG00000291072.2	-1.88364595412792	ENSG00000291072
ENSG00000291073	ENSG00000291073.2	-1.2321976813997	ENSG00000291073
ENSG00000291081	ENSG00000291081.2	-2.3619000734811	ENSG00000291081
ENSG00000291085	ENSG00000291085.2	-2.80606459051419	ENSG00000291085
ENSG00000291091	ENSG00000291091.2	-1.04400824634259	ENSG00000291091
ENSG00000291092	ENSG00000291092.2	-1.23993184639433	PMS2P3
ENSG00000291093	ENSG00000291093.2	-1.05947911650433	ENSG00000291093
ENSG00000291096	ENSG00000291096.2	-2.29707241391082	ENSG00000291096
ENSG00000291099	ENSG00000291099.2	-1.25808491197965	ENSG00000291099
ENSG00000291100	ENSG00000291100.2	-1.72277595356827	ENSG00000291100
ENSG00000291102	ENSG00000291102.2	-1.23665169553313	ENSG00000291102
ENSG00000291104	ENSG00000291104.2	-2.3339524700079	BTN2A3P
ENSG00000291110	ENSG00000291110.2	-2.80942616191707	ENSG00000291110
ENSG00000291124	ENSG00000291124.2	-2.55260633676023	ENSG00000291124
ENSG00000291142	ENSG00000291142.2	-2.22409574727149	ENSG00000291142
ENSG00000291145	ENSG00000291145.2	-1.08348034114353	ENSG00000291145
ENSG00000291150	ENSG00000291150.2	-3.00820604924813	ENSG00000291150
ENSG00000291151	ENSG00000291151.2	-1.83324790829421	ENSG00000291151
ENSG00000291152	ENSG00000291152.2	-1.06715385152858	ENSG00000291152
ENSG00000291155	ENSG00000291155.2	-3.7436102492201	CT75
ENSG00000291159	ENSG00000291159.2	-1.25543198247913	ENSG00000291159
ENSG00000291176	ENSG00000291176.2	-1.53590655101021	ENSG00000291176
ENSG00000291177	ENSG00000291177.2	-1.99758411680823	ZNF56P
ENSG00000291189	ENSG00000291189.2	-2.59666800321553	ENSG00000291189
ENSG00000291207	ENSG00000291207.2	-2.27104086410354	ENSG00000291207
ENSG00000291210	ENSG00000291210.2	-3.16861850651561	ENSG00000291210
ENSG00000291223	ENSG00000291223.1	-2.00076257745378	FAM86DP
ENSG00000291281	ENSG00000291281.1	-6.12719894431911	COL6A4P1
ENSG00000292979	ENSG00000292979.2	-1.26649283347002	ENSG00000292979
ENSG00000292982	ENSG00000292982.2	-4.01591818775331	ENSG00000292982
ENSG00000293044	ENSG00000293044.2	-2.21918805098291	ENSG00000293044
ENSG00000293107	ENSG00000293107.1	-1.39504998865668	ENSG00000293107
ENSG00000293137	ENSG00000293137.2	-2.19561634190094	MSL3B
ENSG00000293142	ENSG00000293142.1	-2.16152726286766	ENSG00000293142
ENSG00000293172	ENSG00000293172.1	-4.06839491658819	ENSG00000293172
ENSG00000293185	ENSG00000293185.2	-1.46697620276855	TPM3P9
ENSG00000293246	ENSG00000293246.2	-2.7229352925304	ZNF321P
ENSG00000293278	ENSG00000293278.1	-2.62512211644765	ENSG00000293278
ENSG00000293279	ENSG00000293279.2	-1.70061456635196	ENSG00000293279
ENSG00000293305	ENSG00000293305.2	-3.04984822726598	ENSG00000293305
ENSG00000293311	ENSG00000293311.2	-1.22914868191431	SMPD4BP
ENSG00000293322	ENSG00000293322.2	-1.88676279766525	ENSG00000293322
ENSG00000293411	ENSG00000293411.2	-3.26745349557891	ENSG00000293411
ENSG00000293420	ENSG00000293420.2	-2.59026391233473	ENSG00000293420
ENSG00000293427	ENSG00000293427.2	-2.43104200358034	ENSG00000293427
ENSG00000293434	ENSG00000293434.2	-1.99940870294371	ENSG00000293434
ENSG00000293440	ENSG00000293440.2	-1.78800701056001	DBIL5P
ENSG00000293442	ENSG00000293442.2	-1.07648536011494	ENSG00000293442
ENSG00000293465	ENSG00000293465.2	-1.27222198357134	ENSG00000293465
ENSG00000293473	ENSG00000293473.2	-1.71125823111162	CENPBD1P
ENSG00000293476	ENSG00000293476.1	-3.5065399068014	ENSG00000293476
ENSG00000293486	ENSG00000293486.2	-1.54064650645126	ENSG00000293486
ENSG00000293492	ENSG00000293492.2	-1.20693914679109	NUDT16L2P
ENSG00000293495	ENSG00000293495.2	-2.2546903258113	ENSG00000293495
ENSG00000293499	ENSG00000293499.2	-1.122645000338	ENSG00000293499
ENSG00000293510	ENSG00000293510.2	-1.9013580910502	AFG3L1P
ENSG00000293550	ENSG00000293550.1	-2.88287190455553	ENSG00000293550
ENSG00000293563	ENSG00000293563.2	-6.63182677374062	ENSG00000293563
ENSG00000293591	ENSG00000293591.1	-6.5212548888365	ENSG00000293591
ENSG00000293627	ENSG00000293627.1	-2.7266117422593	ENSG00000293627
ENSG00000293664	ENSG00000293664.1	-1.52878397226939	ENSG00000293664
ENSG00000293669	ENSG00000293669.2	-1.32659714155599	ENSG00000293669
ENSG00000293702	ENSG00000293702.1	-1.8018898631269	ENSG00000293702
ENSG00000293751	ENSG00000293751.1	-1.00806449380955	ENSG00000293751
ENSG00000293850	ENSG00000293850.1	-2.63846946669499	ENSG00000293850
ENSG00000293884	ENSG00000293884.1	-1.11205495929552	ENSG00000293884
ENSG00000293970	ENSG00000293970.1	-1.11364276763151	ENSG00000293970
ENSG00000293992	ENSG00000293992.1	-2.6875201500377	ENSG00000293992
ENSG00000293993	ENSG00000293993.1	-2.91947793075504	ENSG00000293993
ENSG00000294003	ENSG00000294003.1	-1.36174395752389	ENSG00000294003
ENSG00000294047	ENSG00000294047.1	-3.31229474473732	ENSG00000294047
ENSG00000294101	ENSG00000294101.1	-7.04775350141669	ENSG00000294101
ENSG00000294109	ENSG00000294109.1	-2.89797042610993	ENSG00000294109
ENSG00000294145	ENSG00000294145.1	-2.35886768320069	ENSG00000294145
ENSG00000294146	ENSG00000294146.1	-1.99874382920263	ENSG00000294146
ENSG00000294187	ENSG00000294187.1	-5.14551816958418	ENSG00000294187
ENSG00000294197	ENSG00000294197.1	-3.72994511342311	ENSG00000294197
ENSG00000294204	ENSG00000294204.1	-1.96566441653099	ENSG00000294204
ENSG00000294229	ENSG00000294229.1	-1.74321665457553	ENSG00000294229
ENSG00000294247	ENSG00000294247.1	-1.09261473751945	ENSG00000294247
ENSG00000294279	ENSG00000294279.1	-1.4875987810225	ENSG00000294279
ENSG00000294331	ENSG00000294331.1	-2.55507081284109	ENSG00000294331
ENSG00000294365	ENSG00000294365.1	-2.61952202564003	ENSG00000294365
ENSG00000294408	ENSG00000294408.1	-2.60844992718657	ENSG00000294408
ENSG00000294418	ENSG00000294418.1	-2.34288138581977	ENSG00000294418
ENSG00000294444	ENSG00000294444.1	-3.16010230643854	ENSG00000294444
ENSG00000294470	ENSG00000294470.1	-2.79592651500976	ENSG00000294470
ENSG00000294475	ENSG00000294475.1	-5.37406426768096	ENSG00000294475
ENSG00000294501	ENSG00000294501.1	-1.27166272430925	ENSG00000294501
ENSG00000294531	ENSG00000294531.1	-1.58202919768561	ENSG00000294531
ENSG00000294539	ENSG00000294539.1	-2.19469702780339	ENSG00000294539
ENSG00000294550	ENSG00000294550.1	-3.7219382596657	ENSG00000294550
ENSG00000294573	ENSG00000294573.1	-2.41619240305369	ENSG00000294573
ENSG00000294582	ENSG00000294582.1	-3.92145509037122	ENSG00000294582
ENSG00000294595	ENSG00000294595.1	-1.20904640614125	ENSG00000294595
ENSG00000294596	ENSG00000294596.1	-5.13730857684055	ENSG00000294596
ENSG00000294631	ENSG00000294631.1	-6.01804774115965	ENSG00000294631
ENSG00000294641	ENSG00000294641.1	-3.07484002333422	ENSG00000294641
ENSG00000294656	ENSG00000294656.1	-2.80222994867731	ENSG00000294656
ENSG00000294676	ENSG00000294676.1	-2.63298994359294	ENSG00000294676
ENSG00000294682	ENSG00000294682.1	-3.9833404253682	ENSG00000294682
ENSG00000294698	ENSG00000294698.1	-2.07060822376659	ENSG00000294698
ENSG00000294714	ENSG00000294714.1	-2.90689955737358	ENSG00000294714
ENSG00000294719	ENSG00000294719.1	-1.79623704484641	ENSG00000294719
ENSG00000294732	ENSG00000294732.1	-1.49572580326023	ENSG00000294732
ENSG00000294741	ENSG00000294741.1	-1.33783799756382	ENSG00000294741
ENSG00000294744	ENSG00000294744.1	-1.83622599876249	ENSG00000294744
ENSG00000294798	ENSG00000294798.1	-8.3105437146476	ENSG00000294798
ENSG00000294811	ENSG00000294811.1	-3.7131023266139	ENSG00000294811
ENSG00000294824	ENSG00000294824.1	-1.6553893479229	ENSG00000294824
ENSG00000294840	ENSG00000294840.1	-2.03505777365218	ENSG00000294840
ENSG00000294844	ENSG00000294844.1	-6.01139296215862	ENSG00000294844
ENSG00000294870	ENSG00000294870.1	-1.90532675422552	ENSG00000294870
ENSG00000294888	ENSG00000294888.1	-2.35002031832375	ENSG00000294888
ENSG00000294895	ENSG00000294895.1	-2.25981615866432	ENSG00000294895
ENSG00000294934	ENSG00000294934.1	-4.96680079912764	ENSG00000294934
ENSG00000295023	ENSG00000295023.1	-5.42938707473264	ENSG00000295023
ENSG00000295045	ENSG00000295045.1	-5.69683940574728	ENSG00000295045
ENSG00000295087	ENSG00000295087.1	-1.59220200913461	ENSG00000295087
ENSG00000295170	ENSG00000295170.1	-2.41634262216061	ENSG00000295170
ENSG00000295196	ENSG00000295196.1	-1.55094962064981	ENSG00000295196
ENSG00000295245	ENSG00000295245.1	-1.87526016474066	ENSG00000295245
ENSG00000295246	ENSG00000295246.1	-2.9347990883316	ENSG00000295246
ENSG00000295341	ENSG00000295341.1	-2.5895060674829	ENSG00000295341
ENSG00000295406	ENSG00000295406.1	-5.59414451569056	ENSG00000295406
ENSG00000295412	ENSG00000295412.1	-4.44924071192269	ENSG00000295412
ENSG00000295424	ENSG00000295424.1	-2.58640800846618	ENSG00000295424
ENSG00000295436	ENSG00000295436.1	-1.83216056543553	ENSG00000295436
ENSG00000295440	ENSG00000295440.1	-1.79925804094196	ENSG00000295440
ENSG00000295487	ENSG00000295487.1	-2.55385536458641	ENSG00000295487
ENSG00000295552	ENSG00000295552.1	-1.11480835199532	ENSG00000295552
ENSG00000295559	ENSG00000295559.1	-4.20756566740441	ENSG00000295559
ENSG00000295570	ENSG00000295570.1	-3.10130540529333	ENSG00000295570
ENSG00000295582	ENSG00000295582.1	-2.5915455895732	ENSG00000295582
ENSG00000295587	ENSG00000295587.1	-2.68203695302041	ENSG00000295587
ENSG00000295592	ENSG00000295592.1	-5.23430825682151	ENSG00000295592
ENSG00000295653	ENSG00000295653.1	-5.29068533458476	ENSG00000295653
ENSG00000295672	ENSG00000295672.1	-2.27509431512774	ENSG00000295672
ENSG00000295715	ENSG00000295715.1	-2.43419982056542	ENSG00000295715
ENSG00000295750	ENSG00000295750.1	-1.6436974154509	ENSG00000295750
ENSG00000295811	ENSG00000295811.1	-2.00770543150084	ENSG00000295811
ENSG00000295827	ENSG00000295827.1	-1.86115104811068	ENSG00000295827
ENSG00000295839	ENSG00000295839.1	-5.55529821224136	ENSG00000295839
ENSG00000295871	ENSG00000295871.1	-1.31985471512209	ENSG00000295871
ENSG00000295873	ENSG00000295873.1	-1.40747173144659	ENSG00000295873
ENSG00000295897	ENSG00000295897.1	-4.02343297355871	ENSG00000295897
ENSG00000295915	ENSG00000295915.1	-6.01231400801772	ENSG00000295915
ENSG00000295936	ENSG00000295936.1	-4.366902795672	ENSG00000295936
ENSG00000295940	ENSG00000295940.1	-3.54622617041355	ENSG00000295940
ENSG00000295970	ENSG00000295970.1	-2.12463008342629	ENSG00000295970
ENSG00000295973	ENSG00000295973.1	-4.63553582758855	ENSG00000295973
ENSG00000295990	ENSG00000295990.1	-4.67273600327204	ENSG00000295990
ENSG00000296011	ENSG00000296011.1	-1.81572189522945	ENSG00000296011
ENSG00000296024	ENSG00000296024.1	-2.97079884850449	ENSG00000296024
ENSG00000296026	ENSG00000296026.1	-3.07692524447829	ENSG00000296026
ENSG00000296045	ENSG00000296045.1	-4.11485642545333	ENSG00000296045
ENSG00000296053	ENSG00000296053.1	-4.56233629393538	ENSG00000296053
ENSG00000296062	ENSG00000296062.1	-5.37109887740486	ENSG00000296062
ENSG00000296075	ENSG00000296075.1	-3.06923953890112	ENSG00000296075
ENSG00000296153	ENSG00000296153.1	-2.08943575165267	ENSG00000296153
ENSG00000296190	ENSG00000296190.1	-2.97283855940622	ENSG00000296190
ENSG00000296265	ENSG00000296265.1	-2.17483642678462	ENSG00000296265
ENSG00000296319	ENSG00000296319.1	-2.60618250686929	ENSG00000296319
ENSG00000296329	ENSG00000296329.1	-1.51009597804882	ENSG00000296329
ENSG00000296343	ENSG00000296343.1	-1.97255664490955	ENSG00000296343
ENSG00000296370	ENSG00000296370.1	-2.00589043936393	ENSG00000296370
ENSG00000296384	ENSG00000296384.1	-5.66820937812302	ENSG00000296384
ENSG00000296386	ENSG00000296386.1	-5.77849419289901	ENSG00000296386
ENSG00000296398	ENSG00000296398.1	-2.20761767460493	ENSG00000296398
ENSG00000296419	ENSG00000296419.1	-3.30269305478413	ENSG00000296419
ENSG00000296470	ENSG00000296470.1	-3.08380861753977	ENSG00000296470
ENSG00000296476	ENSG00000296476.1	-4.07160636697271	ENSG00000296476
ENSG00000296522	ENSG00000296522.1	-1.659193381942	ENSG00000296522
ENSG00000296530	ENSG00000296530.1	-3.11982256680311	ENSG00000296530
ENSG00000296599	ENSG00000296599.1	-5.09983198767315	ENSG00000296599
ENSG00000296603	ENSG00000296603.1	-2.23192076734039	ENSG00000296603
ENSG00000296620	ENSG00000296620.1	-1.62295129126987	ENSG00000296620
ENSG00000296625	ENSG00000296625.1	-2.82075952548021	ENSG00000296625
ENSG00000296642	ENSG00000296642.1	-2.11802342636163	ENSG00000296642
ENSG00000296794	ENSG00000296794.1	-7.27169075648071	ENSG00000296794
ENSG00000296846	ENSG00000296846.1	-4.25278781228172	ENSG00000296846
ENSG00000296847	ENSG00000296847.1	-2.07856765379383	ENSG00000296847
ENSG00000296882	ENSG00000296882.1	-3.6608985359438	ENSG00000296882
ENSG00000296885	ENSG00000296885.1	-6.08972752236537	ENSG00000296885
ENSG00000296907	ENSG00000296907.1	-2.93201709939027	ENSG00000296907
ENSG00000296969	ENSG00000296969.1	-4.84667738979348	ENSG00000296969
ENSG00000297003	ENSG00000297003.1	-3.33768193168137	ENSG00000297003
ENSG00000297027	ENSG00000297027.1	-1.21845354660371	ENSG00000297027
ENSG00000297029	ENSG00000297029.1	-1.71579709353235	ENSG00000297029
ENSG00000297052	ENSG00000297052.1	-1.91608395497996	ENSG00000297052
ENSG00000297141	ENSG00000297141.1	-1.01454409002496	ENSG00000297141
ENSG00000297155	ENSG00000297155.1	-1.0798373992133	ENSG00000297155
ENSG00000297171	ENSG00000297171.1	-3.73729382408821	ENSG00000297171
ENSG00000297172	ENSG00000297172.1	-2.48007013303108	ENSG00000297172
ENSG00000297194	ENSG00000297194.1	-3.9605600953527	ENSG00000297194
ENSG00000297208	ENSG00000297208.1	-5.85922254691442	ENSG00000297208
ENSG00000297271	ENSG00000297271.1	-2.95691526702191	ENSG00000297271
ENSG00000297327	ENSG00000297327.1	-2.64535599812058	ENSG00000297327
ENSG00000297328	ENSG00000297328.1	-2.00914130750575	ENSG00000297328
ENSG00000297388	ENSG00000297388.1	-1.28015684592321	ENSG00000297388
ENSG00000297444	ENSG00000297444.1	-1.88182003519649	ENSG00000297444
ENSG00000297446	ENSG00000297446.1	-2.28575447010326	ENSG00000297446
ENSG00000297451	ENSG00000297451.1	-2.61829712956565	ENSG00000297451
ENSG00000297471	ENSG00000297471.1	-2.16720980082695	ENSG00000297471
ENSG00000297521	ENSG00000297521.1	-2.01503217639271	ENSG00000297521
ENSG00000297575	ENSG00000297575.1	-2.61781040792228	ENSG00000297575
ENSG00000297638	ENSG00000297638.1	-1.31013660721014	ENSG00000297638
ENSG00000297670	ENSG00000297670.1	-1.61392391899444	ENSG00000297670
ENSG00000297700	ENSG00000297700.1	-1.645538769009	ENSG00000297700
ENSG00000297704	ENSG00000297704.1	-5.00333606044696	ENSG00000297704
ENSG00000297713	ENSG00000297713.1	-5.47268421139923	ENSG00000297713
ENSG00000297772	ENSG00000297772.1	-4.06564442881289	ENSG00000297772
ENSG00000297808	ENSG00000297808.1	-4.74557011047876	ENSG00000297808
