ensembl	log2FC
ENSG00000134207.17	9.20198974686925
ENSG00000273698.1	6.3286753966304
ENSG00000236480.1	5.47734454803267
ENSG00000295645.1	4.85810000572077
ENSG00000116748.22	5.34185631467308
ENSG00000242769.3	4.5963174806824
ENSG00000118729.15	4.8590079691181
ENSG00000173212.5	1.61679497302408
ENSG00000163399.16	1.34311470789274
ENSG00000298606.1	5.55320022138903
ENSG00000298543.1	6.27059207017721
ENSG00000143061.18	1.08076399063611
ENSG00000134247.10	1.54422511203741
ENSG00000298645.1	6.35024679566534
ENSG00000134256.13	0.759065013971629
ENSG00000236137.2	0.902142749317046
ENSG00000307232.1	4.02947943006477
ENSG00000226755.2	2.82284042292242
ENSG00000092621.13	1.6975192384155
ENSG00000296692.1	6.34294620063159
ENSG00000134240.12	8.43712462086312
ENSG00000134193.15	2.27234004939132
ENSG00000215864.6	8.58487616092709
ENSG00000134249.7	10.1624916345694
ENSG00000134250.21	0.719758760883741
ENSG00000305980.1	3.58265352652766
ENSG00000263513.6	7.9741277125308
ENSG00000289318.3	2.19007177577571
ENSG00000196369.12	1.63566717841152
ENSG00000215784.6	2.12864199148698
ENSG00000297370.1	5.95649219106679
ENSG00000291005.2	2.25204981784566
ENSG00000174827.14	4.14888605407973
ENSG00000117281.16	10.3565376796845
ENSG00000186364.12	0.991668838935176
ENSG00000198483.13	5.37111086022692
ENSG00000143127.13	1.95706346567221
ENSG00000289565.1	3.1303858715524
ENSG00000265241.8	0.739914307660933
ENSG00000271601.4	2.92093532067628
ENSG00000272031.3	1.46701810718309
ENSG00000295103.1	5.7686601984168
ENSG00000291242.2	6.00149948942826
ENSG00000276975.4	7.74738247966886
ENSG00000278811.5	4.72326408772483
ENSG00000274372.6	1.3129603865563
ENSG00000304848.1	1.82387073064947
ENSG00000299329.1	5.16208162010635
ENSG00000301740.1	5.83030704115583
ENSG00000232265.9	7.32670461551067
ENSG00000227733.13	2.59272667183165
ENSG00000238107.2	3.28262034409285
ENSG00000304887.1	6.5777696576267
ENSG00000301832.1	5.80966161181662
ENSG00000290790.2	2.30180749820289
ENSG00000233030.2	5.7964096315741
ENSG00000270882.3	4.455701520799
ENSG00000290792.1	0.976827409667173
ENSG00000178096.9	2.0499390999857
ENSG00000301517.1	6.71979771857551
ENSG00000159164.10	3.40860859246399
ENSG00000014914.21	1.59906520766536
ENSG00000023902.14	0.830062216700356
ENSG00000310465.1	8.79694282965182
ENSG00000285554.2	2.35599452815301
ENSG00000310475.1	4.28408051310912
ENSG00000143401.15	0.655591916633087
ENSG00000222222.1	4.07264147283033
ENSG00000276110.2	2.44858172191032
ENSG00000118298.12	8.49867177028506
ENSG00000299205.1	2.65427286573365
ENSG00000307101.1	5.52868388556267
ENSG00000143369.15	0.989553019218587
ENSG00000228126.2	1.74606609487455
ENSG00000237781.3	2.45409721173493
ENSG00000143382.16	4.45109843985487
ENSG00000203804.5	2.07773262402415
ENSG00000289457.3	1.20122186287013
ENSG00000277452.1	1.26734185144716
ENSG00000290074.2	1.39958129675579
ENSG00000294655.1	4.14195019174346
ENSG00000299456.1	4.48085363772767
ENSG00000143452.16	5.2050546222001
ENSG00000301023.1	6.10567360428868
ENSG00000163131.12	3.71447577643181
ENSG00000295148.1	6.59519301470737
ENSG00000295171.1	3.07780761254957
ENSG00000143418.20	0.97127700514121
ENSG00000143409.18	1.45658124182582
ENSG00000213190.4	0.852785008761798
ENSG00000261168.1	2.26705094974234
ENSG00000143434.17	1.69038189591824
ENSG00000289288.3	5.96498714077265
ENSG00000159377.11	0.623277354422501
ENSG00000143376.14	0.690492441141955
ENSG00000159409.15	6.80660718966151
ENSG00000178796.13	5.91404392622196
ENSG00000269621.1	9.31803977041788
ENSG00000143450.19	2.55098504568122
ENSG00000269489.1	2.0661271278816
