Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	3'-UTR-mediated mRNA Stabilization (GO:0070935)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	MYD88
GO_Biological_Process_2025	Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	NECTIN2
GO_Biological_Process_2025	Regulation of Meiotic Cell Cycle (GO:0051445)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	CDC20
GO_Biological_Process_2025	Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	INCENP
GO_Biological_Process_2025	Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	SLC9A1
GO_Biological_Process_2025	Striated Muscle Cell Differentiation (GO:0051146)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	SORT1
GO_Biological_Process_2025	Interleukin-1-Mediated Signaling Pathway (GO:0070498)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	MYD88
GO_Biological_Process_2025	Lysosomal Lumen Acidification (GO:0007042)	1/20	8.995947e-02	1.983673e-01	0	0	1.125467e+01	2.710570e+01	GRN
GO_Biological_Process_2025	Protein Catabolic Process (GO:0030163)	2/107	9.031600e-02	1.987333e-01	0	0	4.099586e+00	9.857211e+00	CTSD;LGMN
GO_Biological_Process_2025	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	8/983	9.102399e-02	1.993779e-01	0	0	1.806178e+00	4.328744e+00	APP;EGR1;GABPB2;HSPA5;WBP2;PCBP1;EGFR;SLC9A1
GO_Biological_Process_2025	Positive Regulation of MAPK Cascade (GO:0043410)	4/362	9.115134e-02	1.993779e-01	0	0	2.426816e+00	5.812791e+00	APP;EGFR;CD44;IGF1R
GO_Biological_Process_2025	Cellular Response to Insulin Stimulus (GO:0032869)	2/108	9.174859e-02	1.993779e-01	0	0	4.060705e+00	9.699820e+00	PCK2;IGF1R
GO_Biological_Process_2025	Positive Regulation of DNA Metabolic Process (GO:0051054)	2/108	9.174859e-02	1.993779e-01	0	0	4.060705e+00	9.699820e+00	PPP1R10;EGFR
GO_Biological_Process_2025	Positive Regulation of Vasculature Development (GO:1904018)	2/109	9.318789e-02	1.993779e-01	0	0	4.022552e+00	9.546069e+00	GRN;HSPB1
GO_Biological_Process_2025	Negative Regulation of Leukocyte Activation (GO:0002695)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	GRN
GO_Biological_Process_2025	Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	CD44
GO_Biological_Process_2025	Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	CDC20
GO_Biological_Process_2025	Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	HLA-C
GO_Biological_Process_2025	Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	HSPB1
GO_Biological_Process_2025	Cellular Response to Estradiol Stimulus (GO:0071392)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	EGFR
GO_Biological_Process_2025	Regulation of Vacuole Organization (GO:0044088)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	EPHB2
GO_Biological_Process_2025	Cellular Response to pH (GO:0071467)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	SLC9A1
GO_Biological_Process_2025	Entrainment of Circadian Clock by Photoperiod (GO:0043153)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	BHLHE40
GO_Biological_Process_2025	Positive Regulation of Leukocyte Activation (GO:0002696)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	NECTIN2
GO_Biological_Process_2025	Innate Immune Response in Mucosa (GO:0002227)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	CHAMP1
GO_Biological_Process_2025	Long-Term Memory (GO:0007616)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	LDLR
GO_Biological_Process_2025	Protein Insertion Into Membrane (GO:0051205)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	EGFR
GO_Biological_Process_2025	Regulation of Cell-Substrate Junction Assembly (GO:0090109)	1/21	9.424094e-02	1.993779e-01	0	0	1.069140e+01	2.525202e+01	SLC9A1
GO_Biological_Process_2025	Glycerophospholipid Biosynthetic Process (GO:0046474)	2/110	9.463379e-02	1.998037e-01	0	0	3.985105e+00	9.395843e+00	PRKCSH;MBOAT7
GO_Biological_Process_2025	Positive Regulation of Cellular Component Organization (GO:0051130)	2/111	9.608621e-02	2.002692e-01	0	0	3.948345e+00	9.249035e+00	CDC20;IGF1R
GO_Biological_Process_2025	External Encapsulating Structure Organization (GO:0045229)	2/111	9.608621e-02	2.002692e-01	0	0	3.948345e+00	9.249035e+00	APP;TGFBI
GO_Biological_Process_2025	Extracellular Structure Organization (GO:0043062)	2/111	9.608621e-02	2.002692e-01	0	0	3.948345e+00	9.249035e+00	APP;TGFBI
GO_Biological_Process_2025	Regulation of Wnt Signaling Pathway (GO:0030111)	2/112	9.754505e-02	2.002692e-01	0	0	3.912253e+00	9.105538e+00	APP;PTK7
GO_Biological_Process_2025	Cellular Response to Lipid (GO:0071396)	3/234	9.803849e-02	2.002692e-01	0	0	2.807906e+00	6.521068e+00	PTK7;EGFR;MYD88
GO_Biological_Process_2025	D-glucose Transmembrane Transport (GO:1904659)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	SORT1
GO_Biological_Process_2025	Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	NECTIN2
GO_Biological_Process_2025	Regulation of Mitotic Spindle Assembly (GO:1901673)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	PLK1
GO_Biological_Process_2025	Nitric Oxide Metabolic Process (GO:0046209)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	CYB5R3
GO_Biological_Process_2025	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	PTPRF
GO_Biological_Process_2025	Photoperiodism (GO:0009648)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	BHLHE40
GO_Biological_Process_2025	Epithelial Structure Maintenance (GO:0010669)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	MUC13
GO_Biological_Process_2025	Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	NECTIN2
GO_Biological_Process_2025	Intracellular Protein Transmembrane Transport (GO:0065002)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	HSPA5
GO_Biological_Process_2025	Positive Regulation of Vacuole Organization (GO:0044090)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	GRN
GO_Biological_Process_2025	Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	DAG1
GO_Biological_Process_2025	Receptor Metabolic Process (GO:0043112)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	LGMN
GO_Biological_Process_2025	Regulation of Calcium Ion Import (GO:0090279)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	SLC30A1
GO_Biological_Process_2025	Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	1/22	9.850247e-02	2.002692e-01	0	0	1.018177e+01	2.359802e+01	SLC9A1
GO_Biological_Process_2025	Protein Phosphorylation (GO:0006468)	4/373	9.899321e-02	2.008753e-01	0	0	2.353147e+00	5.442132e+00	PLK1;EPHB2;EGFR;IGF1R
GO_Biological_Process_2025	Regulation of Interleukin-6 Production (GO:0032675)	2/114	1.004816e-01	2.018120e-01	0	0	3.842003e+00	8.828079e+00	APP;MYD88
GO_Biological_Process_2025	Positive Regulation of Wnt Signaling Pathway (GO:0030177)	2/114	1.004816e-01	2.018120e-01	0	0	3.842003e+00	8.828079e+00	PTK7;EGFR
GO_Biological_Process_2025	Positive Regulation of Inflammatory Response (GO:0050729)	2/115	1.019592e-01	2.018120e-01	0	0	3.807811e+00	8.693926e+00	APP;GRN
GO_Biological_Process_2025	Protein Processing (GO:0016485)	2/115	1.019592e-01	2.018120e-01	0	0	3.807811e+00	8.693926e+00	ECE1;LGMN
GO_Biological_Process_2025	Regulation of JNK Cascade (GO:0046328)	2/115	1.019592e-01	2.018120e-01	0	0	3.807811e+00	8.693926e+00	APP;IGF1R
GO_Biological_Process_2025	Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	CD44
GO_Biological_Process_2025	Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	HSPB1
GO_Biological_Process_2025	U2-type Prespliceosome Assembly (GO:1903241)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	SF3B4
GO_Biological_Process_2025	Positive Regulation of DNA Replication (GO:0045740)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	EGFR
GO_Biological_Process_2025	Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	APP
GO_Biological_Process_2025	Sodium Ion Import Across Plasma Membrane (GO:0098719)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	SLC9A1
GO_Biological_Process_2025	Endosome Transport via Multivesicular Body Sorting Pathway (GO:0032509)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	SORT1
GO_Biological_Process_2025	Glial Cell Development (GO:0021782)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	APP
GO_Biological_Process_2025	Zinc Ion Transmembrane Transport (GO:0071577)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	SLC39A10
GO_Biological_Process_2025	Positive Regulation of Phosphate Metabolic Process (GO:0045937)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	EGFR
GO_Biological_Process_2025	Hepaticobiliary System Development (GO:0061008)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	PRKCSH
GO_Biological_Process_2025	Prostanoid Metabolic Process (GO:0006692)	1/23	1.027442e-01	2.018120e-01	0	0	9.718475e+00	2.211452e+01	CYP2S1
GO_Biological_Process_2025	Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	2/116	1.034429e-01	2.024220e-01	0	0	3.774218e+00	8.562704e+00	APP;CHAMP1
GO_Biological_Process_2025	Protein Complex Oligomerization (GO:0051259)	2/116	1.034429e-01	2.024220e-01	0	0	3.774218e+00	8.562704e+00	APP;SLC9A1
GO_Biological_Process_2025	Negative Regulation of Cellular Process (GO:0048523)	5/531	1.050550e-01	2.047076e-01	0	0	2.069894e+00	4.664031e+00	APP;PPP1R13B;TGFBI;EPHB2;CHERP
GO_Biological_Process_2025	Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	2/118	1.064280e-01	2.047076e-01	0	0	3.708771e+00	8.308710e+00	GRN;EGFR
GO_Biological_Process_2025	Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	PLK1
GO_Biological_Process_2025	RNA Splicing, via Transesterification Reactions (GO:0000375)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	SF3B4
GO_Biological_Process_2025	Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	MYD88
GO_Biological_Process_2025	Response to Ketone (GO:1901654)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	WBP2
GO_Biological_Process_2025	Secondary Alcohol Biosynthetic Process (GO:1902653)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	NSDHL
GO_Biological_Process_2025	Ear Morphogenesis (GO:0042471)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	EPHB2
GO_Biological_Process_2025	Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	HIP1
GO_Biological_Process_2025	Tricarboxylic Acid Cycle (GO:0006099)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	LDLR
GO_Biological_Process_2025	Positive Regulation of Receptor Internalization (GO:0002092)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	APP
GO_Biological_Process_2025	Myotube Differentiation (GO:0014902)	1/24	1.069661e-01	2.047076e-01	0	0	9.295465e+00	2.077762e+01	SORT1
GO_Biological_Process_2025	Positive Regulation of Cell Cycle Process (GO:0090068)	2/119	1.079293e-01	2.061726e-01	0	0	3.676886e+00	8.185774e+00	INCENP;NCAPD2
GO_Biological_Process_2025	Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	EGFR
GO_Biological_Process_2025	Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	CD44
GO_Biological_Process_2025	Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	APP
GO_Biological_Process_2025	Regulation of Protein Export From Nucleus (GO:0046825)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	BAG3
GO_Biological_Process_2025	Organophosphate Ester Transport (GO:0015748)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	LDLR
GO_Biological_Process_2025	Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	HSPA5
GO_Biological_Process_2025	Cholesterol Biosynthetic Process (GO:0006695)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	NSDHL
GO_Biological_Process_2025	Retinoic Acid Metabolic Process (GO:0042573)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	CYP2S1
GO_Biological_Process_2025	Positive Regulation of Cilium Assembly (GO:0045724)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	SEPTIN9
GO_Biological_Process_2025	Sodium Ion Homeostasis (GO:0055078)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	SLC9A1
GO_Biological_Process_2025	Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	MYD88
GO_Biological_Process_2025	Positive Regulation of Interleukin-17 Production (GO:0032740)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	MYD88
GO_Biological_Process_2025	Regulation of Cardiac Muscle Hypertrophy (GO:0010611)	1/25	1.111684e-01	2.074216e-01	0	0	8.907706e+00	1.956764e+01	SLC9A1
GO_Biological_Process_2025	Regulation of Inflammatory Response (GO:0050727)	3/249	1.126034e-01	2.097238e-01	0	0	2.634682e+00	5.753839e+00	APP;GRN;MYD88
GO_Biological_Process_2025	Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	2/123	1.139908e-01	2.099673e-01	0	0	3.554617e+00	7.719339e+00	WBP2;ASH2L
GO_Biological_Process_2025	Negative Regulation of Macroautophagy (GO:0016242)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	QSOX1
GO_Biological_Process_2025	Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	APP
GO_Biological_Process_2025	Amyloid Fibril Formation (GO:1990000)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	CHAMP1
GO_Biological_Process_2025	Cellular Response to Topologically Incorrect Protein (GO:0035967)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	BAG3
GO_Biological_Process_2025	Positive Regulation of ERBB Signaling Pathway (GO:1901186)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	HIP1
GO_Biological_Process_2025	Positive Regulation of T Cell Migration (GO:2000406)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	APP
GO_Biological_Process_2025	Sterol Transport (GO:0015918)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	LDLR
GO_Biological_Process_2025	Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	LGMN
GO_Biological_Process_2025	Positive Regulation of Natural Killer Cell Mediated Immunity (GO:0002717)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	NECTIN2
GO_Biological_Process_2025	Regulation of T Cell Migration (GO:2000404)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	APP
GO_Biological_Process_2025	Myeloid Cell Development (GO:0061515)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	APP
GO_Biological_Process_2025	Regulation of Actin Filament Bundle Assembly (GO:0032231)	1/26	1.153511e-01	2.099673e-01	0	0	8.550968e+00	1.846816e+01	SLC9A1
GO_Biological_Process_2025	Positive Regulation of Angiogenesis (GO:0045766)	2/126	1.185938e-01	2.130829e-01	0	0	3.468093e+00	7.394151e+00	GRN;HSPB1
GO_Biological_Process_2025	Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	LDLR
GO_Biological_Process_2025	Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	WBP2
GO_Biological_Process_2025	Regulation of Lysosomal Lumen pH (GO:0035751)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	GRN
GO_Biological_Process_2025	Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	LAMP3
GO_Biological_Process_2025	Regulation of Microtubule Polymerization or Depolymerization (GO:0031110)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	MAP1S
GO_Biological_Process_2025	Alpha-Amino Acid Metabolic Process (GO:1901605)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	LDLR
GO_Biological_Process_2025	Regulation of Protein Localization to Cell Periphery (GO:1904375)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	PLK1
GO_Biological_Process_2025	Cellular Catabolic Process (GO:0044248)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	LGMN
GO_Biological_Process_2025	Gluconeogenesis (GO:0006094)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	PCK2
GO_Biological_Process_2025	Wound Healing, Spreading of Cells (GO:0044319)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	CD44
GO_Biological_Process_2025	Regulation of Chromosome Segregation (GO:0051983)	1/27	1.195144e-01	2.130829e-01	0	0	8.221671e+00	1.746545e+01	NCAPD2
GO_Biological_Process_2025	Protein Localization to Nucleus (GO:0034504)	2/127	1.201385e-01	2.138301e-01	0	0	3.440174e+00	7.290108e+00	PPP1R10;PLK1
GO_Biological_Process_2025	Regulation of Microtubule Depolymerization (GO:0031114)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	MAP1S
GO_Biological_Process_2025	Negative Regulation of Signaling (GO:0023057)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	LDLR
GO_Biological_Process_2025	Amino Acid Import Across Plasma Membrane (GO:0089718)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	SLC7A1
GO_Biological_Process_2025	Nuclear Membrane Organization (GO:0071763)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	PLK1
GO_Biological_Process_2025	Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	EGR1
GO_Biological_Process_2025	Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	EGFR
GO_Biological_Process_2025	Phospholipid Catabolic Process (GO:0009395)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	PRKCSH
GO_Biological_Process_2025	Positive Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	APP
GO_Biological_Process_2025	Sterol Biosynthetic Process (GO:0016126)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	NSDHL
GO_Biological_Process_2025	Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	MYD88
GO_Biological_Process_2025	Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	HEXIM1
GO_Biological_Process_2025	Inner Ear Morphogenesis (GO:0042472)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	EPHB2
GO_Biological_Process_2025	Primary Neural Tube Formation (GO:0014020)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	PHACTR4
GO_Biological_Process_2025	Mucosal Immune Response (GO:0002385)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	CHAMP1
GO_Biological_Process_2025	Regulation of Calcium Ion Transmembrane Transport (GO:1903169)	1/28	1.236583e-01	2.146016e-01	0	0	7.916766e+00	1.654789e+01	APP
GO_Biological_Process_2025	Positive Regulation of Defense Response (GO:0031349)	2/130	1.248025e-01	2.162276e-01	0	0	3.359035e+00	6.990229e+00	APP;GRN
GO_Biological_Process_2025	Regulation of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	1/29	1.277828e-01	2.195676e-01	0	0	7.633641e+00	1.570563e+01	APP
GO_Biological_Process_2025	Tube Closure (GO:0060606)	1/29	1.277828e-01	2.195676e-01	0	0	7.633641e+00	1.570563e+01	PHACTR4
GO_Biological_Process_2025	Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/29	1.277828e-01	2.195676e-01	0	0	7.633641e+00	1.570563e+01	HSPB1
GO_Biological_Process_2025	Intracellular Zinc Ion Homeostasis (GO:0006882)	1/29	1.277828e-01	2.195676e-01	0	0	7.633641e+00	1.570563e+01	SLC30A1
GO_Biological_Process_2025	Regulation of Blood Coagulation (GO:0030193)	1/29	1.277828e-01	2.195676e-01	0	0	7.633641e+00	1.570563e+01	EPHB2
GO_Biological_Process_2025	L-amino Acid Transport (GO:0015807)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	SLC7A1
GO_Biological_Process_2025	Neural Tube Closure (GO:0001843)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	PHACTR4
GO_Biological_Process_2025	Peptide Hormone Processing (GO:0016486)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	ECE1
GO_Biological_Process_2025	Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	MYD88
GO_Biological_Process_2025	Regulation of Vasoconstriction (GO:0019229)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	ECE1
GO_Biological_Process_2025	Positive Regulation of B Cell Proliferation (GO:0030890)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	EPHB2
GO_Biological_Process_2025	Positive Regulation of Catalytic Activity (GO:0043085)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	PHACTR4
GO_Biological_Process_2025	Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	APP
GO_Biological_Process_2025	Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	1/30	1.318882e-01	2.215127e-01	0	0	7.370041e+00	1.493023e+01	EGFR
